學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間_進修別,等級別,上學年畢業生男,上學年畢業生女,縣市名稱,體系別
112,1064,美和科技大學,9131013,護理系,D 日,B 四技,15,113,13 屏東縣,2 技職
112,1064,美和科技大學,9131013,護理系,D 日,C 二技,11,85,13 屏東縣,2 技職
112,1064,美和科技大學,9131013,護理科,D 日,5 五專,15,136,13 屏東縣,2 技職
112,1064,美和科技大學,9131013,護理系_境外專班,N 職,M 碩士,6,23,13 屏東縣,2 技職
112,1064,美和科技大學,9131013,護理系健康照護碩士在職專班,N 職,M 碩士,0,19,13 屏東縣,2 技職
112,1064,美和科技大學,9131013,護理系,N 修,B 四技,4,22,13 屏東縣,2 技職
112,1064,美和科技大學,9131013,護理系,N 修,C 二技,16,179,13 屏東縣,2 技職
112,1064,美和科技大學,9231016,社會工作系碩士班,D 日,M 碩士,2,6,13 屏東縣,2 技職
112,1064,美和科技大學,9231016,社會工作系,D 日,B 四技,12,36,13 屏東縣,2 技職
112,1064,美和科技大學,9231016,社會工作系原住民專班,D 日,B 四技,0,1,13 屏東縣,2 技職
112,1064,美和科技大學,9231016,社會工作系,N 修,B 四技,6,21,13 屏東縣,2 技職
112,1064,美和科技大學,9231016,社會工作系,N 修,C 二技,42,167,13 屏東縣,2 技職
112,1064,美和科技大學,10121021,美容系,D 日,B 四技,2,18,13 屏東縣,2 技職
112,1064,美和科技大學,10121021,美容科,D 日,5 五專,0,32,13 屏東縣,2 技職
112,1064,美和科技大學,10121021,美容系,N 修,B 四技,1,2,13 屏東縣,2 技職
112,1064,美和科技大學,10121021,美容系,N 修,C 二技,0,2,13 屏東縣,2 技職
112,1064,美和科技大學,10131018,餐旅管理系,D 日,B 四技,27,34,13 屏東縣,2 技職
112,1064,美和科技大學,10131018,餐旅管理系,D 日,C 二技,7,10,13 屏東縣,2 技職
112,1064,美和科技大學,10131018,餐旅管理科,D 日,5 五專,6,22,13 屏東縣,2 技職
112,1064,美和科技大學,10131018,餐旅管理系,N 修,B 四技,5,2,13 屏東縣,2 技職
112,1064,美和科技大學,10151019,觀光系,D 日,B 四技,8,10,13 屏東縣,2 技職
112,1064,美和科技大學,10151019,觀光科,D 日,5 五專,5,16,13 屏東縣,2 技職
112,1064,美和科技大學,10151019,觀光系,N 修,C 二技,10,21,13 屏東縣,2 技職
112,1064,美和科技大學,10152020,運動與休閒管理系碩士班,D 日,M 碩士,19,5,13 屏東縣,2 技職
112,1064,美和科技大學,10152020,運動與休閒管理系,D 日,B 四技,29,10,13 屏東縣,2 技職
112,1064,美和科技大學,10152020,運動與休閒管理系,N 修,B 四技,3,7,13 屏東縣,2 技職
112,1064,美和科技大學,10152032,運動與休閒管理科,N 修,2 二專,7,6,13 屏東縣,2 技職
112,1065,吳鳳科技大學,1121023,幼兒保育系,D 日,B 四技,4,22,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,1121023,幼兒保育系,N 修,C 二技,6,86,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,1121023,幼兒保育科,N 修,2 二專,3,24,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,2112005,應用數位媒體系,D 日,B 四技,57,28,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,2112005,應用數位媒體系碩士在職專班,N 職,M 碩士,10,11,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,2112005,應用數位媒體系,N 修,C 二技,9,10,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,2311003,應用日語系,D 日,B 四技,15,9,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,4132011,行銷與流通管理系,D 日,B 四技,6,14,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,4132011,行銷與流通管理系,N 修,B 四技,9,3,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,4199013,安全科技與管理系,D 日,B 四技,19,4,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,4199013,安全科技與管理系_國際學生產學合作專班,D 日,B 四技,3,11,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7141016,電機工程系光機電暨材料碩士班,D 日,M 碩士,12,1,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7141016,電機工程系,D 日,B 四技,110,2,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7141016,電機工程系_智慧製造國際學生產學合作專班,D 日,B 四技,11,4,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7141016,電機工程系_智慧製造產學專班,D 日,B 四技,19,20,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7141016,電機工程系,N 修,B 四技,11,0,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7141016,電機工程系,N 修,C 二技,27,1,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7141016,電機工程科,N 修,2 二專,26,2,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7151019,機械工程系,D 日,B 四技,43,0,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7151019,機械工程系_國際學生產學合作專班,D 日,B 四技,12,0,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7151019,機械工程系,N 修,B 四技,30,2,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7151019,機械工程系,N 修,C 二技,21,5,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,7161030,車輛科技與經營管理系,D 日,B 四技,35,0,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,9131022,長期照護與管理系,D 日,B 四技,5,5,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,9131022,長期照護與管理系,N 修,B 四技,0,1,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,9131022,長期照護與管理系,N 修,C 二技,13,38,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10121028,美容美髮造型設計系,D 日,B 四技,1,30,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10121028,美容美髮造型設計系,N 修,C 二技,2,25,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10131024,餐旅管理系餐旅管理與餐飲安全碩士班,D 日,M 碩士,1,3,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10131024,餐旅管理系,D 日,B 四技,32,33,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10131024,餐旅管理系_國際學生產學合作專班,D 日,B 四技,6,26,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10131024,餐旅管理系,N 修,B 四技,11,9,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10131024,餐旅管理系,N 修,C 二技,4,15,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10151025,觀光休閒管理系,D 日,B 四技,29,25,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10151025,觀光休閒管理系,N 修,B 四技,15,6,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,D 日,B 四技,22,9,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,N 修,B 四技,23,17,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,N 修,C 二技,64,22,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理科,N 修,2 二專,28,19,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10321029,消防系,D 日,B 四技,100,4,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10321029,消防系碩士在職專班,N 職,M 碩士,17,1,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10321029,消防系,N 修,B 四技,17,2,10 嘉義縣,2 技職
112,1065,吳鳳科技大學,10321029,消防系,N 修,C 二技,12,5,10 嘉義縣,2 技職
112,1066,環球科技大學,2111038,數位媒體與產品設計系,D 日,B 四技,17,8,09 雲林縣,2 技職
112,1066,環球科技大學,2112003,視覺傳達設計系文化創意設計碩士班,D 日,M 碩士,5,6,09 雲林縣,2 技職
112,1066,環球科技大學,2112003,視覺傳達設計系,D 日,B 四技,15,19,09 雲林縣,2 技職
112,1066,環球科技大學,2311001,應用外語系,D 日,B 四技,4,10,09 雲林縣,2 技職
112,1066,環球科技大學,4121037,東南亞經貿與數位金融管理學士學位學程,D 日,B 四技,3,3,09 雲林縣,2 技職
112,1066,環球科技大學,4131011,企業管理系中小企業經營策略管理碩士班,D 日,M 碩士,8,10,09 雲林縣,2 技職
112,1066,環球科技大學,4131011,企業管理系,D 日,B 四技,17,13,09 雲林縣,2 技職
112,1066,環球科技大學,4131011,企業管理系,N 修,B 四技,10,12,09 雲林縣,2 技職
112,1066,環球科技大學,4131011,企業管理系,N 修,C 二技,21,16,09 雲林縣,2 技職
112,1066,環球科技大學,4131011,企業管理科,N 修,2 二專,9,9,09 雲林縣,2 技職
112,1066,環球科技大學,4134006,公共事務管理研究所,N 職,M 碩士,9,14,09 雲林縣,2 技職
112,1066,環球科技大學,4143021,行銷管理系,D 日,B 四技,15,21,09 雲林縣,2 技職
112,1066,環球科技大學,4143021,行銷管理系,N 修,B 四技,10,7,09 雲林縣,2 技職
112,1066,環球科技大學,5211030,觀光與生態旅遊系環境資源管理碩士班,D 日,M 碩士,0,13,09 雲林縣,2 技職
112,1066,環球科技大學,6131035,資訊與電子商務管理系,D 日,B 四技,29,16,09 雲林縣,2 技職
112,1066,環球科技大學,6131035,資訊與電子商務管理系,N 修,B 四技,11,3,09 雲林縣,2 技職
112,1066,環球科技大學,7211024,生物技術系碩士班,D 日,M 碩士,3,0,09 雲林縣,2 技職
112,1066,環球科技大學,7211024,生物技術系,D 日,B 四技,7,4,09 雲林縣,2 技職
112,1066,環球科技大學,7211024,生物技術系,N 修,C 二技,8,14,09 雲林縣,2 技職
112,1066,環球科技大學,7211024,生物技術科,N 修,2 二專,11,1,09 雲林縣,2 技職
112,1066,環球科技大學,9221027,幼兒保育系,D 日,B 四技,1,12,09 雲林縣,2 技職
112,1066,環球科技大學,9221027,幼兒保育系,N 修,B 四技,0,15,09 雲林縣,2 技職
112,1066,環球科技大學,9221027,幼兒保育系,N 修,C 二技,2,39,09 雲林縣,2 技職
112,1066,環球科技大學,10121036,時尚造型設計系,D 日,B 四技,2,28,09 雲林縣,2 技職
112,1066,環球科技大學,10131028,餐飲廚藝系,D 日,B 四技,47,37,09 雲林縣,2 技職
112,1066,環球科技大學,10131029,觀光與餐飲旅館系,D 日,B 四技,17,57,09 雲林縣,2 技職
112,1066,環球科技大學,10131029,觀光與餐飲旅館系,N 修,B 四技,18,19,09 雲林縣,2 技職
112,1066,環球科技大學,10131029,觀光與餐飲旅館系,N 修,C 二技,9,15,09 雲林縣,2 技職
112,1066,環球科技大學,10131029,觀光與餐飲旅館科,N 修,2 二專,6,5,09 雲林縣,2 技職
112,1066,環球科技大學,10151030,觀光與生態旅遊系,D 日,B 四技,11,11,09 雲林縣,2 技職
112,1066,環球科技大學,10152032,運動保健與防護系,D 日,B 四技,17,7,09 雲林縣,2 技職
112,1067,台灣首府大學,1111001,教育研究所,D 日,M 碩士,0,1,11 臺南市,1 一般
112,1067,台灣首府大學,1121002,幼兒教育學系,D 日,M 碩士,0,6,11 臺南市,1 一般
112,1067,台灣首府大學,1121002,幼兒教育學系,D 日,B 學士,1,16,11 臺南市,1 一般
112,1067,台灣首府大學,4131009,企業管理學系,D 日,B 學士,16,1,11 臺南市,1 一般
112,1067,台灣首府大學,4199016,休閒資訊管理學系,D 日,B 學士,1,1,11 臺南市,1 一般
112,1067,台灣首府大學,4199016,休閒資訊管理學系,P 進,B 學士,2,0,11 臺南市,1 一般
112,1067,台灣首府大學,6134021,資訊與多媒體設計學系,D 日,B 學士,2,0,11 臺南市,1 一般
112,1067,台灣首府大學,10131030,餐旅管理學系,D 日,B 學士,15,13,11 臺南市,1 一般
112,1067,台灣首府大學,10131030,餐旅管理學系,P 進,B 學士,12,8,11 臺南市,1 一般
112,1067,台灣首府大學,10131032,烘焙管理學系,D 日,B 學士,22,21,11 臺南市,1 一般
112,1067,台灣首府大學,10131034,飯店管理學系,D 日,B 學士,9,13,11 臺南市,1 一般
112,1067,台灣首府大學,10151036,觀光事業管理學系,D 日,B 學士,12,19,11 臺南市,1 一般
112,1067,台灣首府大學,10151036,觀光事業管理學系,P 進,B 學士,9,8,11 臺南市,1 一般
112,1067,台灣首府大學,10152038,休閒管理學系,D 日,M 碩士,3,3,11 臺南市,1 一般
112,1067,台灣首府大學,10152038,休閒管理學系,D 日,B 學士,1,0,11 臺南市,1 一般
112,1067,台灣首府大學,10152038,休閒管理學系,P 進,B 學士,2,0,11 臺南市,1 一般
112,1068,中州科技大學,2121039,時尚造型與視訊傳播系,D 日,B 四技,4,8,07 彰化縣,2 技職
112,1068,中州科技大學,2121039,時尚造型與視訊傳播系,N 修,B 四技,0,9,07 彰化縣,2 技職
112,1068,中州科技大學,2121039,時尚造型與視訊傳播系,N 修,C 二技,1,17,07 彰化縣,2 技職
112,1068,中州科技大學,4199037,觀光休閒與健康管理系,D 日,B 四技,14,14,07 彰化縣,2 技職
112,1068,中州科技大學,4199037,觀光休閒與健康管理系,N 修,B 四技,10,13,07 彰化縣,2 技職
112,1068,中州科技大學,4199037,觀光休閒與健康管理系,N 修,C 二技,17,13,07 彰化縣,2 技職
112,1068,中州科技大學,6131036,多媒體與遊戲科學系,D 日,B 四技,23,1,07 彰化縣,2 技職
112,1068,中州科技大學,6131036,多媒體與遊戲科學系,N 修,B 四技,5,2,07 彰化縣,2 技職
112,1068,中州科技大學,6131036,多媒體與遊戲科學系,N 修,C 二技,24,5,07 彰化縣,2 技職
112,1068,中州科技大學,7151035,智慧自動化工程系,D 日,B 四技,19,0,07 彰化縣,2 技職
112,1068,中州科技大學,7151035,智慧自動化工程系,N 修,B 四技,50,2,07 彰化縣,2 技職
112,1068,中州科技大學,7211023,保健食品系,D 日,M 碩士,1,0,07 彰化縣,2 技職
112,1068,中州科技大學,7211023,保健食品系,D 日,B 四技,9,6,07 彰化縣,2 技職
112,1068,中州科技大學,7211023,保健食品系碩士在職專班,N 職,M 碩士,1,3,07 彰化縣,2 技職
112,1068,中州科技大學,7211023,保健食品系,N 修,B 四技,2,6,07 彰化縣,2 技職
112,1068,中州科技大學,7211023,保健食品系,N 修,C 二技,5,6,07 彰化縣,2 技職
112,1068,中州科技大學,7312022,景觀造園與維護系,D 日,B 四技,2,0,07 彰化縣,2 技職
112,1068,中州科技大學,7312040,景觀造園與維護系,N 修,C 二技,12,13,07 彰化縣,2 技職
112,1068,中州科技大學,9221032,幼兒保育與家庭服務系,D 日,B 四技,2,13,07 彰化縣,2 技職
112,1068,中州科技大學,9221032,幼兒保育與家庭服務系,N 修,C 二技,8,146,07 彰化縣,2 技職
112,1068,中州科技大學,9221032,幼兒保育與家庭服務科,N 修,2 二專,1,29,07 彰化縣,2 技職
112,1068,中州科技大學,10131027,餐飲廚藝系,D 日,B 四技,17,10,07 彰化縣,2 技職
112,1068,中州科技大學,10131027,餐飲廚藝系,N 修,B 四技,10,2,07 彰化縣,2 技職
112,1068,中州科技大學,10199038,餐旅商務行銷系,D 日,B 四技,10,5,07 彰化縣,2 技職
112,1068,中州科技大學,10199038,餐旅商務行銷系,N 修,B 四技,7,7,07 彰化縣,2 技職
112,1068,中州科技大學,10199038,餐旅商務行銷系,N 修,C 二技,12,8,07 彰化縣,2 技職
112,1069,修平科技大學,2112005,數位媒體設計系,D 日,B 四技,15,11,06 臺中市,2 技職
112,1069,修平科技大學,2311003,應用英語系,D 日,B 四技,10,14,06 臺中市,2 技職
112,1069,修平科技大學,2311003,應用英語系,N 修,C 二技,10,19,06 臺中市,2 技職
112,1069,修平科技大學,2311004,應用日語系,D 日,B 四技,22,30,06 臺中市,2 技職
112,1069,修平科技大學,2311004,應用日語系,N 修,C 二技,8,10,06 臺中市,2 技職
112,1069,修平科技大學,4131030,企業經營管理系,D 日,B 四技,21,17,06 臺中市,2 技職
112,1069,修平科技大學,4131030,企業經營管理系,N 修,B 四技,6,6,06 臺中市,2 技職
112,1069,修平科技大學,4131030,企業經營管理系,N 修,C 二技,21,20,06 臺中市,2 技職
112,1069,修平科技大學,4131030,企業經營管理系_現役軍人營區在職專班,N 修,C 二技,41,13,06 臺中市,2 技職
112,1069,修平科技大學,4132013,行銷與流通管理系,D 日,B 四技,26,27,06 臺中市,2 技職
112,1069,修平科技大學,4132013,行銷與流通管理系,N 修,B 四技,9,8,06 臺中市,2 技職
112,1069,修平科技大學,4199015,人力資源管理與發展系碩士班,D 日,M 碩士,6,11,06 臺中市,2 技職
112,1069,修平科技大學,4199015,人力資源管理與發展系,D 日,B 四技,20,23,06 臺中市,2 技職
112,1069,修平科技大學,6121018,資訊網路技術系,D 日,B 四技,31,0,06 臺中市,2 技職
112,1069,修平科技大學,6131017,資訊管理系,D 日,B 四技,40,1,06 臺中市,2 技職
112,1069,修平科技大學,6131017,資訊管理系,N 修,B 四技,22,3,06 臺中市,2 技職
112,1069,修平科技大學,7141019,電機工程系碩士班,D 日,M 碩士,5,0,06 臺中市,2 技職
112,1069,修平科技大學,7141019,電機工程系,D 日,B 四技,52,0,06 臺中市,2 技職
112,1069,修平科技大學,7141019,電機工程系,N 修,B 四技,27,0,06 臺中市,2 技職
112,1069,修平科技大學,7141019,電機工程系,N 修,C 二技,25,2,06 臺中市,2 技職
112,1069,修平科技大學,7141020,電子工程系,D 日,B 四技,47,12,06 臺中市,2 技職
112,1069,修平科技大學,7141020,電子工程系,N 修,B 四技,11,1,06 臺中市,2 技職
112,1069,修平科技大學,7151021,機械工程系精密機械與製造科技碩士班,D 日,M 碩士,3,1,06 臺中市,2 技職
112,1069,修平科技大學,7151021,機械工程系,D 日,B 四技,163,0,06 臺中市,2 技職
112,1069,修平科技大學,7151021,機械工程系,N 修,B 四技,151,2,06 臺中市,2 技職
112,1069,修平科技大學,7151021,機械工程系,N 修,C 二技,35,1,06 臺中市,2 技職
112,1069,修平科技大學,7151021,機械工程系(含精密機械與製造科技碩士班)_現役軍人營區在職專班,N 修,C 二技,21,1,06 臺中市,2 技職
112,1069,修平科技大學,7191026,工業工程與管理系精實生產管理碩士班,D 日,M 碩士,1,0,06 臺中市,2 技職
112,1069,修平科技大學,7191026,工業工程與管理系,D 日,B 四技,25,1,06 臺中市,2 技職
112,1069,修平科技大學,7191026,工業工程與管理系(含精實生產管理碩士班)_現役軍人營區在職專班,N 職,M 碩士,8,1,06 臺中市,2 技職
112,1069,修平科技大學,7191026,工業工程與管理系精實生產管理碩士在職專班,N 職,M 碩士,6,4,06 臺中市,2 技職
112,1069,修平科技大學,7191026,工業工程與管理系,N 修,B 四技,20,0,06 臺中市,2 技職
112,1069,修平科技大學,7191026,工業工程與管理系,N 修,C 二技,24,9,06 臺中市,2 技職
112,1069,修平科技大學,10151029,觀光與遊憩管理系,D 日,B 四技,21,43,06 臺中市,2 技職
112,1070,長庚科技大學,5121001,健康產業科技研究所,D 日,M 碩士,1,6,03 桃園市,2 技職
112,1070,長庚科技大學,5191003,保健營養系,D 日,B 四技,21,60,03 桃園市,2 技職
112,1070,長庚科技大學,9131004,護理系,D 日,B 四技,77,552,03 桃園市,2 技職
112,1070,長庚科技大學,9131004,護理系,D 日,C 二技,34,459,03 桃園市,2 技職
112,1070,長庚科技大學,9131004,護理系碩士在職專班,N 職,M 碩士,1,31,03 桃園市,2 技職
112,1070,長庚科技大學,9131004,護理系,N 修,C 二技,50,459,03 桃園市,2 技職
112,1070,長庚科技大學,9131006,呼吸照護系,D 日,C 二技,7,41,03 桃園市,2 技職
112,1070,長庚科技大學,9131010,高齡暨健康照護管理系碩士班,D 日,M 碩士,0,9,03 桃園市,2 技職
112,1070,長庚科技大學,9211010,高齡暨健康照護管理系,D 日,C 二技,10,38,03 桃園市,2 技職
112,1070,長庚科技大學,9211010,高齡暨健康照護管理系,N 修,C 二技,2,29,03 桃園市,2 技職
112,1070,長庚科技大學,9221008,幼兒保育系,D 日,B 四技,3,81,03 桃園市,2 技職
112,1070,長庚科技大學,9221008,幼兒保育系,D 日,C 二技,4,45,03 桃園市,2 技職
112,1070,長庚科技大學,9221008,幼兒保育系,N 修,C 二技,0,41,03 桃園市,2 技職
112,1070,長庚科技大學,9221008,幼兒保育系_學士後學位學程教保員專班,N 修,C 二技,0,35,03 桃園市,2 技職
112,1070,長庚科技大學,10121009,化妝品應用系,D 日,B 四技,1,48,03 桃園市,2 技職
112,1070,長庚科技大學,10121009,化妝品應用系,D 日,C 二技,2,73,03 桃園市,2 技職
112,1071,臺北城市科技大學,2112004,數位多媒體設計系,D 日,B 四技,32,39,30 臺北市,2 技職
112,1071,臺北城市科技大學,2112004,數位多媒體設計系,D 日,C 二技,0,1,30 臺北市,2 技職
112,1071,臺北城市科技大學,2151001,流行音樂事業系,D 日,B 四技,50,12,30 臺北市,2 技職
112,1071,臺北城市科技大學,2152002,演藝事業系,D 日,B 四技,13,16,30 臺北市,2 技職
112,1071,臺北城市科技大學,2152002,演藝事業學士學位學程,D 日,B 四技,7,7,30 臺北市,2 技職
112,1071,臺北城市科技大學,2152002,演藝事業系,D 日,C 二技,0,1,30 臺北市,2 技職
112,1071,臺北城市科技大學,2311003,應用外語系,D 日,B 四技,15,41,30 臺北市,2 技職
112,1071,臺北城市科技大學,2311003,應用外語科,D 日,5 五專,7,9,30 臺北市,2 技職
112,1071,臺北城市科技大學,2311003,應用外語系,N 修,C 二技,1,0,30 臺北市,2 技職
112,1071,臺北城市科技大學,4131007,企業管理系電子商務碩士班,D 日,M 碩士,5,1,30 臺北市,2 技職
112,1071,臺北城市科技大學,4131007,企業管理系,D 日,B 四技,58,21,30 臺北市,2 技職
112,1071,臺北城市科技大學,4131007,企業管理系,D 日,C 二技,1,1,30 臺北市,2 技職
112,1071,臺北城市科技大學,4131007,企業管理系,N 修,B 四技,12,3,30 臺北市,2 技職
112,1071,臺北城市科技大學,4131007,企業管理系,N 修,C 二技,36,30,30 臺北市,2 技職
112,1071,臺北城市科技大學,4131007,企業管理系_現役軍人營區在職專班,N 修,2 二專,23,5,30 臺北市,2 技職
112,1071,臺北城市科技大學,4131007,企業管理科,N 修,2 二專,23,11,30 臺北市,2 技職
112,1071,臺北城市科技大學,4143009,行銷與流通管理系,D 日,B 四技,33,48,30 臺北市,2 技職
112,1071,臺北城市科技大學,4143009,行銷與流通管理科,D 日,5 五專,5,11,30 臺北市,2 技職
112,1071,臺北城市科技大學,4143009,行銷與流通管理系,N 修,B 四技,7,6,30 臺北市,2 技職
112,1071,臺北城市科技大學,6131015,資訊工程系,D 日,B 四技,77,8,30 臺北市,2 技職
112,1071,臺北城市科技大學,6131015,資訊工程科,D 日,5 五專,9,1,30 臺北市,2 技職
112,1071,臺北城市科技大學,7141013,電機工程系,D 日,B 四技,103,7,30 臺北市,2 技職
112,1071,臺北城市科技大學,7141013,電機工程系,D 日,C 二技,1,0,30 臺北市,2 技職
112,1071,臺北城市科技大學,7141013,電機工程科,D 日,5 五專,21,0,30 臺北市,2 技職
112,1071,臺北城市科技大學,7141013,電機工程系,N 修,B 四技,11,0,30 臺北市,2 技職
112,1071,臺北城市科技大學,7141016,電腦與通訊工程系,D 日,B 四技,57,6,30 臺北市,2 技職
112,1071,臺北城市科技大學,7151017,機械工程系機電整合碩士班,D 日,M 碩士,6,0,30 臺北市,2 技職
112,1071,臺北城市科技大學,7151017,機械工程系,D 日,B 四技,165,4,30 臺北市,2 技職
112,1071,臺北城市科技大學,7151017,機械工程科,D 日,5 五專,7,1,30 臺北市,2 技職
112,1071,臺北城市科技大學,7151017,機械工程系,N 修,B 四技,35,3,30 臺北市,2 技職
112,1071,臺北城市科技大學,7151017,機械工程系,N 修,C 二技,21,2,30 臺北市,2 技職
112,1071,臺北城市科技大學,7151017,機械工程科,N 修,2 二專,1,0,30 臺北市,2 技職
112,1071,臺北城市科技大學,10121028,化妝品應用與管理系,D 日,B 四技,5,116,30 臺北市,2 技職
112,1071,臺北城市科技大學,10121028,化妝品應用與管理系_時尚造型設計僑生產學專班,D 日,B 四技,1,15,30 臺北市,2 技職
112,1071,臺北城市科技大學,10121028,化妝品應用與管理系_國際學生產學專班,D 日,B 四技,5,10,30 臺北市,2 技職
112,1071,臺北城市科技大學,10121028,化妝品應用與管理系,N 修,C 二技,2,32,30 臺北市,2 技職
112,1071,臺北城市科技大學,10121028,化妝品應用與管理科,N 修,2 二專,4,20,30 臺北市,2 技職
112,1071,臺北城市科技大學,10131021,旅館事業管理學士學位學程,D 日,B 四技,13,20,30 臺北市,2 技職
112,1071,臺北城市科技大學,10131023,烘焙創意與經營管理學士學位學程,D 日,B 四技,9,41,30 臺北市,2 技職
112,1071,臺北城市科技大學,10131023,烘焙創意與經營管理學士學位學程,D 日,C 二技,1,0,30 臺北市,2 技職
112,1071,臺北城市科技大學,10151024,觀光事業系,D 日,B 四技,36,77,30 臺北市,2 技職
112,1071,臺北城市科技大學,10151024,觀光事業系,D 日,C 二技,1,0,30 臺北市,2 技職
112,1071,臺北城市科技大學,10151024,觀光事業系,N 修,B 四技,10,8,30 臺北市,2 技職
112,1071,臺北城市科技大學,10151024,觀光事業系,N 修,C 二技,1,0,30 臺北市,2 技職
112,1071,臺北城市科技大學,10152027,休閒事業系碩士班,D 日,M 碩士,3,0,30 臺北市,2 技職
112,1071,臺北城市科技大學,10152027,休閒事業系,D 日,B 四技,72,28,30 臺北市,2 技職
112,1071,臺北城市科技大學,10152027,休閒事業系,N 修,B 四技,31,8,30 臺北市,2 技職
112,1071,臺北城市科技大學,10152027,休閒事業系,N 修,C 二技,24,16,30 臺北市,2 技職
112,1071,臺北城市科技大學,10152027,休閒事業科,N 修,2 二專,22,7,30 臺北市,2 技職
112,1071,臺北城市科技大學,10199031,餐飲事業系,D 日,B 四技,53,40,30 臺北市,2 技職
112,1071,臺北城市科技大學,10199031,餐飲事業系_國際學生產學專班,D 日,B 四技,12,15,30 臺北市,2 技職
112,1071,臺北城市科技大學,10199031,餐飲事業科,D 日,5 五專,8,15,30 臺北市,2 技職
112,1071,臺北城市科技大學,10199031,餐飲事業系,N 修,B 四技,7,3,30 臺北市,2 技職
112,1071,臺北城市科技大學,10199031,餐飲事業系,N 修,C 二技,19,30,30 臺北市,2 技職
112,1071,臺北城市科技大學,10199031,餐飲事業科,N 修,2 二專,13,10,30 臺北市,2 技職
112,1072,敏實科技大學,6121010,資訊管理科,D 日,5 五專,7,2,04 新竹縣,2 技職
112,1072,敏實科技大學,7141012,電機工程科,D 日,5 五專,1,0,04 新竹縣,2 技職
112,1072,敏實科技大學,7191022,工業工程與管理系,D 日,B 四技,2,1,04 新竹縣,2 技職
112,1072,敏實科技大學,7191022,工業工程與管理科,D 日,5 五專,4,2,04 新竹縣,2 技職
112,1072,敏實科技大學,7191022,工業工程與管理系,N 修,B 四技,5,0,04 新竹縣,2 技職
112,1072,敏實科技大學,10131023,餐飲管理系,D 日,B 四技,14,11,04 新竹縣,2 技職
112,1072,敏實科技大學,10131023,餐飲管理科,D 日,5 五專,0,2,04 新竹縣,2 技職
112,1072,敏實科技大學,10131023,餐飲管理系,N 修,B 四技,6,4,04 新竹縣,2 技職
112,1072,敏實科技大學,10151024,觀光管理系,D 日,B 四技,3,2,04 新竹縣,2 技職
112,1072,敏實科技大學,10151024,觀光管理系,N 修,B 四技,2,1,04 新竹縣,2 技職
112,1073,醒吾科技大學,2112004,數位設計系,D 日,B 四技,24,18,01 新北市,2 技職
112,1073,醒吾科技大學,2112004,數位設計科,D 日,5 五專,3,1,01 新北市,2 技職
112,1073,醒吾科技大學,2112033,新媒體傳播系,D 日,B 四技,29,34,01 新北市,2 技職
112,1073,醒吾科技大學,2112033,新媒體傳播系,N 修,B 四技,1,1,01 新北市,2 技職
112,1073,醒吾科技大學,2122003,時尚造形設計系,D 日,B 四技,1,48,01 新北市,2 技職
